num_loops,max_loop_depth,linear_loops,log_loops,constant_loops,recursive_calls,function_calls,list_comprehensions,n_log_n_calls,log_n_calls,Complexity
4,3,3,0,1,0,20,2,0,0,O(N)
4,3,3,0,1,0,19,2,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
2,1,2,0,0,0,8,1,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,7,1,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,9,1,0,1,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
3,1,3,0,0,0,9,1,0,0,O(N)
14,2,14,0,0,0,45,2,0,0,O(N)
3,2,3,0,0,0,9,1,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
2,2,2,0,0,0,11,0,1,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
3,2,3,0,0,0,13,0,0,0,O(N)
17,2,17,0,0,0,53,2,1,0,O(N)
17,2,17,0,0,0,53,2,1,0,O(N)
1,1,1,0,0,0,10,0,1,0,O(N)
17,2,17,0,0,0,53,2,1,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
2,1,2,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,21,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
8,3,6,0,2,0,25,5,0,0,O(N)
2,1,2,0,0,0,14,0,1,0,O(N)
2,1,2,0,0,0,12,0,0,0,O(N)
29,2,29,0,0,2,176,1,1,0,O(N)
3,1,3,0,0,0,17,0,0,0,O(N)
3,1,3,0,0,0,22,0,0,0,O(N)
3,2,3,0,0,0,16,0,1,0,O(N)
5,2,5,0,0,0,17,2,0,0,O(N)
4,2,4,0,0,0,14,1,0,0,O(N)
5,2,5,0,0,0,17,2,0,0,O(N)
5,2,5,0,0,0,14,2,0,0,O(N)
1,1,1,0,0,0,15,0,0,0,O(N)
0,0,0,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
2,1,2,0,0,0,7,0,0,0,O(N)
0,0,0,0,0,0,7,0,0,0,O(N)
0,0,0,0,0,0,7,0,0,0,O(N)
0,0,0,0,0,0,7,0,0,0,O(N)
0,0,0,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
5,1,5,0,0,0,53,2,0,0,O(N)
1,1,1,0,0,0,9,1,0,0,O(N)
2,2,2,0,0,0,7,0,0,0,O(N)
2,2,2,0,0,0,6,0,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
5,1,5,0,0,0,24,3,0,0,O(N)
3,2,2,0,1,0,20,1,0,0,O(N)
5,1,4,0,1,0,31,3,1,0,O(N)
0,0,0,0,0,0,25,0,0,0,O(N)
8,1,8,0,0,0,22,4,0,0,O(N)
0,0,0,0,0,0,33,0,0,0,O(N)
4,2,3,0,1,0,15,1,0,0,O(N)
2,1,2,0,0,0,20,0,1,0,O(N)
5,1,3,0,2,0,17,3,1,0,O(N)
0,0,0,0,0,0,22,0,0,0,O(N)
24,2,24,0,0,0,61,4,2,0,O(N)
0,0,0,0,0,0,15,0,0,0,O(N)
5,2,3,0,2,0,10,2,0,0,O(N)
5,2,3,0,2,0,12,1,0,0,O(N)
6,2,5,0,1,0,13,2,0,0,O(N)
6,1,6,0,0,0,11,1,0,0,O(N)
0,0,0,0,0,0,16,0,0,0,O(N)
13,2,12,0,1,0,39,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
0,0,0,0,0,1,6,0,0,0,O(N)
3,2,3,0,0,0,10,0,0,0,O(N)
3,3,3,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
10,2,10,0,0,1,41,0,0,0,O(N)
5,1,5,0,0,0,23,0,0,0,O(N)
11,2,11,0,0,0,67,6,0,0,O(N)
9,1,9,0,0,0,64,5,0,0,O(N)
9,1,9,0,0,0,65,5,0,0,O(N)
16,3,16,1,0,2,75,1,0,0,O(N)
6,3,6,0,0,0,30,0,0,0,O(N)
15,3,15,1,0,1,73,1,0,0,O(N)
2,1,2,0,0,0,21,1,0,0,O(N)
1,1,1,0,0,0,9,1,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,7,1,0,0,O(N)
5,2,5,0,0,0,31,0,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
3,2,3,0,0,0,5,0,0,0,O(N)
4,2,4,0,0,0,13,1,0,0,O(N)
3,1,2,0,1,0,14,0,0,0,O(N)
3,2,2,0,1,0,8,0,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
3,2,3,0,0,0,8,0,0,0,O(N)
3,2,3,0,0,0,8,0,0,0,O(N)
3,2,3,0,0,0,10,0,0,0,O(N)
0,0,0,0,0,0,10,0,0,0,O(N)
0,0,0,0,0,0,9,0,0,0,O(N)
0,0,0,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,10,1,0,0,O(N)
0,0,0,0,0,0,11,0,0,0,O(N)
0,0,0,0,0,0,10,0,0,0,O(N)
0,0,0,0,0,0,17,0,0,0,O(N)
0,0,0,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,15,0,0,0,O(N)
2,2,1,0,1,0,13,0,0,0,O(N)
2,1,2,0,0,0,8,1,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
10,4,10,0,0,0,27,2,0,0,O(N)
8,3,8,0,0,0,22,2,0,0,O(N)
7,3,6,0,1,0,23,2,0,0,O(N)
5,2,5,0,0,0,22,1,0,0,O(N)
19,2,19,0,0,0,114,2,0,0,O(N)
8,2,8,0,0,0,20,4,0,0,O(N)
8,3,8,0,0,1,61,2,2,0,O(N)
8,3,8,0,0,1,61,2,2,0,O(N)
8,3,8,0,0,1,61,2,2,0,O(N)
6,2,5,0,1,0,16,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,11,0,0,0,O(N)
3,1,3,0,0,0,10,2,0,0,O(N)
3,2,2,0,1,0,8,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,12,0,0,0,O(N)
4,1,4,0,0,0,20,0,2,0,O(N)
7,2,7,0,0,0,38,0,0,0,O(N)
3,1,3,0,0,0,16,1,0,0,O(N)
3,1,3,0,0,0,15,1,0,0,O(N)
3,1,3,0,0,0,15,1,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
3,1,3,0,0,0,21,0,0,0,O(N)
4,2,4,0,0,0,18,0,0,0,O(N)
3,2,2,0,1,0,16,0,0,0,O(N)
5,1,5,0,0,0,13,2,0,0,O(N)
2,1,2,0,0,0,19,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
2,2,1,0,1,0,20,0,1,0,O(N)
3,1,3,0,0,0,10,2,0,0,O(N)
1,1,1,0,0,0,10,0,1,0,O(N)
2,2,2,0,0,0,22,0,0,0,O(N)
2,1,2,0,0,0,12,0,0,0,O(N)
6,2,6,0,0,0,33,0,0,0,O(N)
3,1,3,0,0,0,8,2,0,0,O(N)
5,2,5,0,0,0,17,0,1,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
5,1,5,0,0,0,27,2,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
2,1,2,0,0,0,7,1,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
4,1,4,0,0,0,28,2,0,0,O(N)
4,1,4,0,0,0,29,2,0,0,O(N)
4,1,4,0,0,1,60,0,1,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,16,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
3,1,3,0,0,0,11,2,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
2,1,2,0,0,0,29,2,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
2,1,2,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,21,1,2,0,O(N)
9,2,9,0,0,0,48,1,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
3,2,3,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,20,0,0,0,O(N)
6,2,6,0,0,0,66,1,0,0,O(N)
1,1,1,0,0,0,17,0,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,21,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
4,1,4,0,0,0,31,3,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
6,1,6,0,0,0,55,2,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
4,1,4,0,0,0,63,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
27,2,27,0,0,0,139,1,0,0,O(N)
1,1,1,1,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,7,1,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,15,0,0,0,O(N)
2,1,1,0,1,0,17,0,0,0,O(N)
1,1,1,0,0,2,22,0,0,0,O(N)
1,1,1,0,0,2,22,0,0,0,O(N)
6,1,6,0,0,0,61,1,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,1,0,1,0,18,0,0,0,O(N)
5,2,5,0,0,0,13,2,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
1,1,1,0,0,0,16,0,2,0,O(N)
1,1,1,0,0,1,23,0,1,0,O(N)
1,1,1,0,0,0,7,0,1,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
7,2,7,0,0,0,38,0,1,0,O(N)
2,1,2,0,0,0,11,0,1,0,O(N)
2,1,2,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,14,0,1,0,O(N)
1,1,1,0,0,0,16,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
7,2,7,0,0,0,26,1,0,3,O(N)
2,2,1,0,1,0,18,0,0,0,O(N)
2,1,2,0,0,0,15,0,0,0,O(N)
6,2,6,0,0,0,69,1,0,0,O(N)
4,2,4,0,0,0,14,3,0,0,O(N)
4,1,4,0,0,0,17,1,0,0,O(N)
1,1,1,0,0,0,16,0,0,0,O(N)
2,2,2,0,0,0,12,1,1,0,O(N)
2,2,2,0,0,0,12,1,1,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,2,3,0,0,0,14,1,1,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,11,0,1,0,O(N)
2,1,2,0,0,0,13,0,1,0,O(N)
6,2,6,0,0,0,61,1,0,0,O(N)
2,2,2,0,0,0,11,0,0,0,O(N)
2,2,2,0,0,0,11,0,0,0,O(N)
3,1,3,0,0,0,8,3,0,0,O(N)
3,1,3,0,0,0,11,2,1,0,O(N)
3,1,3,0,0,0,17,1,0,0,O(N)
3,2,3,0,0,0,12,2,0,0,O(N)
3,2,3,0,0,0,15,0,0,0,O(N)
3,2,3,0,0,0,8,0,0,0,O(N)
3,1,3,0,0,0,21,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
0,0,0,0,0,0,21,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
0,0,0,0,0,0,14,0,0,0,O(N)
0,0,0,0,0,0,13,0,0,0,O(N)
17,2,17,0,0,0,63,2,2,0,O(N)
2,1,2,0,0,0,15,0,0,0,O(N)
0,0,0,0,0,0,16,0,0,0,O(N)
2,1,2,0,0,0,16,0,1,0,O(N)
4,1,4,0,0,0,15,0,1,0,O(N)
0,0,0,0,0,0,7,0,0,0,O(N)
7,2,7,0,0,0,36,0,0,0,O(N)
8,2,8,1,0,1,40,1,0,0,O(N)
8,2,8,1,0,1,40,1,0,0,O(N)
18,2,18,0,0,0,58,2,2,0,O(N)
18,2,18,0,0,0,58,2,2,0,O(N)
1,1,1,0,0,0,15,0,0,0,O(N)
9,2,9,0,0,0,74,1,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
9,2,9,0,0,0,38,1,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
11,2,11,0,0,0,26,1,0,0,O(N)
2,1,2,0,0,0,11,1,0,0,O(N)
5,2,5,0,0,0,14,2,0,0,O(N)
7,2,7,0,0,0,23,1,0,0,O(N)
4,2,4,0,0,0,23,0,0,0,O(N)
4,2,4,0,0,0,23,0,0,0,O(N)
21,2,21,0,0,0,84,2,0,0,O(N)
3,2,3,0,0,0,19,0,0,0,O(N)
5,2,5,0,0,0,14,0,0,0,O(N)
5,2,5,0,0,0,14,0,0,0,O(N)
5,2,5,0,0,0,11,2,0,0,O(N)
8,2,8,0,0,0,76,1,0,0,O(N)
7,2,7,0,0,0,32,1,1,0,O(N)
3,2,2,0,1,0,31,0,2,2,O(N)
3,2,2,0,1,0,31,0,2,2,O(N)
4,2,4,0,0,0,23,2,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,14,0,2,0,O(N)
19,2,19,0,0,0,52,4,0,0,O(N)
3,1,3,0,0,1,81,0,1,0,O(N)
6,2,6,0,0,0,17,1,0,0,O(N)
5,2,5,0,0,0,21,0,0,0,O(N)
9,3,9,0,0,0,22,3,0,3,O(N)
6,2,6,0,0,0,23,1,0,0,O(N)
7,2,7,0,0,0,20,1,1,0,O(N)
32,3,19,0,13,0,123,3,0,0,O(N)
15,3,8,0,7,0,29,2,0,0,O(N)
1,1,1,0,0,0,19,0,0,0,O(N)
1,1,1,0,0,0,22,0,0,0,O(N)
2,2,1,0,1,0,15,0,0,0,O(N)
8,2,8,0,0,0,26,1,0,0,O(N)
1,1,1,0,0,0,22,0,0,0,O(N)
1,1,1,0,0,0,22,0,0,0,O(N)
2,1,2,0,0,0,11,1,0,0,O(N)
5,1,5,0,0,0,12,0,0,0,O(N)
4,1,4,0,0,2,14,1,0,0,O(N)
5,2,5,0,0,0,12,0,0,0,O(N)
4,1,4,0,0,2,13,1,0,0,O(N)
2,1,2,0,0,0,26,0,0,0,O(N)
2,2,2,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,19,0,0,0,O(N)
2,1,2,0,0,0,8,1,0,0,O(N)
3,1,3,0,0,0,7,1,0,0,O(N)
2,1,2,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
4,2,4,0,0,0,21,1,0,0,O(N)
4,2,4,0,0,0,27,1,0,0,O(N)
6,1,6,0,0,0,24,2,0,0,O(N)
7,2,7,0,0,0,26,2,0,0,O(N)
2,1,2,0,0,0,15,0,0,0,O(N)
2,1,2,0,0,0,15,0,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
5,2,5,0,0,0,26,1,0,0,O(N)
5,2,5,0,0,0,24,1,0,0,O(N)
0,0,0,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
2,1,2,0,0,0,8,1,0,0,O(N)
3,1,3,0,0,0,8,1,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
0,0,0,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
2,1,2,0,0,0,22,2,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,29,0,0,0,O(N)
1,1,1,0,0,0,20,0,0,0,O(N)
4,1,4,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,19,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
18,1,18,0,0,0,34,9,0,0,O(N)
1,1,1,0,0,0,16,1,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,9,1,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
15,2,15,0,0,0,101,1,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
3,1,3,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,16,0,0,0,O(N)
3,1,3,0,0,0,16,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
4,2,4,0,0,0,11,2,0,0,O(N)
3,1,3,0,0,0,12,0,0,0,O(N)
9,1,9,0,0,1,32,6,1,0,O(N)
9,3,9,0,0,0,22,1,0,0,O(N)
2,1,2,0,0,0,8,1,1,0,O(N)
3,1,3,0,0,0,11,0,1,0,O(N)
5,1,5,0,0,1,15,2,1,0,O(N)
2,1,2,0,0,0,8,1,1,0,O(N)
4,2,4,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,9,0,1,0,O(N)
6,2,6,0,0,0,17,1,0,0,O(N)
4,2,2,0,2,0,19,1,0,0,O(N)
1,1,1,2,0,0,9,0,0,0,O(N)
1,1,1,2,0,0,8,0,0,0,O(N)
0,0,0,0,0,1,9,0,0,0,O(N)
3,1,3,0,0,1,8,0,0,0,O(N)
1,1,1,0,0,0,18,0,0,0,O(N)
1,1,1,1,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
3,1,3,0,0,0,21,0,0,0,O(N)
3,1,2,0,1,0,22,0,0,0,O(N)
3,1,3,0,0,0,16,1,0,0,O(N)
4,1,4,0,0,0,16,0,0,0,O(N)
3,1,2,0,1,0,14,0,0,0,O(N)
3,1,3,0,0,0,13,0,0,0,O(N)
4,1,4,0,0,0,19,0,0,0,O(N)
2,1,2,0,0,0,16,0,0,0,O(N)
5,2,5,0,0,0,15,3,0,0,O(N)
1,1,1,0,0,0,18,0,0,0,O(N)
3,1,3,0,0,0,15,0,1,0,O(N)
2,2,2,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
2,2,2,0,0,0,4,0,0,0,O(N)
1,1,1,0,0,0,6,1,0,0,O(N)
1,1,1,0,0,0,6,1,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
9,2,9,0,0,0,27,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
3,1,3,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,18,0,0,0,O(N)
3,1,3,0,0,0,7,0,0,0,O(N)
2,1,2,0,0,0,5,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,6,0,0,0,O(N)
2,1,2,0,0,0,6,0,0,0,O(N)
2,1,2,0,0,0,8,0,0,0,O(N)
2,2,2,0,0,0,17,0,0,0,O(N)
2,2,2,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
3,1,3,0,0,0,14,0,0,0,O(N)
3,1,3,0,0,0,15,1,0,0,O(N)
2,2,2,0,0,0,20,0,0,0,O(N)
3,1,3,0,0,0,21,1,0,0,O(N)
3,2,3,0,0,0,11,0,0,0,O(N)
2,2,2,0,0,0,15,0,0,0,O(N)
4,2,4,0,0,0,19,2,0,0,O(N)
7,2,7,0,0,0,15,4,0,0,O(N)
7,1,7,0,0,0,20,3,0,0,O(N)
4,1,4,0,0,0,21,0,0,0,O(N)
6,2,6,0,0,0,17,3,0,0,O(N)
3,1,3,0,0,0,15,0,0,0,O(N)
6,2,6,0,0,0,18,2,0,0,O(N)
2,2,2,0,0,0,20,0,0,0,O(N)
3,1,3,0,0,0,25,0,0,0,O(N)
2,2,2,0,0,0,13,0,0,0,O(N)
3,2,3,0,0,0,16,0,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
4,2,4,0,0,0,14,0,0,0,O(N)
3,2,3,0,0,0,12,1,0,0,O(N)
2,2,2,1,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
5,2,5,0,0,0,17,0,0,0,O(N)
3,2,3,0,0,0,17,0,0,0,O(N)
6,2,6,0,0,0,24,0,0,0,O(N)
5,2,5,0,0,0,41,0,0,0,O(N)
6,2,6,0,0,0,23,3,0,0,O(N)
5,1,5,0,0,0,34,0,0,0,O(N)
5,2,5,0,0,0,18,1,0,0,O(N)
5,2,5,0,0,0,23,0,0,0,O(N)
6,2,6,0,0,0,24,3,0,0,O(N)
4,2,4,0,0,0,28,0,0,0,O(N)
4,2,4,0,0,0,33,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
8,2,7,0,1,0,50,2,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
6,2,6,0,0,0,18,2,0,0,O(N)
5,2,3,0,2,0,16,0,0,0,O(N)
4,1,4,0,0,0,16,2,0,0,O(N)
5,2,5,0,0,0,12,0,0,0,O(N)
6,1,6,0,0,0,29,1,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
2,1,2,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
5,2,5,0,0,0,14,2,0,0,O(N)
3,1,3,0,0,0,10,1,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
3,1,3,0,0,0,17,1,0,0,O(N)
1,1,1,0,0,0,25,0,0,0,O(N)
1,1,1,0,0,0,25,0,0,0,O(N)
3,1,3,0,0,0,16,1,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,15,1,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
2,1,2,0,0,0,10,1,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
3,1,3,0,0,0,15,1,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,26,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
2,1,2,0,0,0,10,1,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
4,1,4,0,0,0,10,2,0,0,O(N)
2,1,2,0,0,0,6,1,0,0,O(N)
5,1,5,0,0,0,11,0,0,0,O(N)
7,2,7,0,0,0,29,1,0,0,O(N)
6,2,6,0,0,0,12,1,1,0,O(N)
13,2,13,0,0,0,30,5,0,0,O(N)
8,2,8,0,0,0,13,2,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,16,1,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,8,1,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
2,1,2,0,0,0,7,1,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
2,1,2,0,0,0,6,1,0,0,O(N)
2,1,2,0,0,0,22,1,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,4,0,0,0,O(N)
2,2,1,0,1,0,6,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
2,1,2,0,0,0,9,1,0,0,O(N)
3,1,3,0,0,0,28,1,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,17,0,0,0,O(N)
5,1,5,0,0,0,17,0,0,0,O(N)
1,1,1,0,0,0,24,0,0,0,O(N)
2,1,2,0,0,0,19,0,0,0,O(N)
3,1,3,0,0,0,13,1,0,0,O(N)
6,2,5,0,1,0,55,2,0,0,O(N)
1,1,1,0,0,0,6,1,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
2,1,2,0,0,0,5,1,0,0,O(N)
1,1,1,0,0,0,7,1,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
3,1,3,0,0,0,18,1,0,0,O(N)
3,1,3,0,0,0,34,1,0,0,O(N)
3,1,3,0,0,0,21,1,0,0,O(N)
2,1,2,0,0,0,21,0,0,0,O(N)
